"","dataset","sample.id.tumor","sample.id.normal","chrom","seg","num.mark","nhet","cnlr.median","mafR","segclust","cnlr.median.clust","mafR.clust","start","end","cf.em","tcn.em","lcn.em","svtype","svlen","copy.number.simple","copy.number.category","length","gene_name","Is.TF.","DBD","Group_kinase","Family_kinase","median.CRISPR","mean.CRISPR","sd.CRISPR","min.CRISPR","Tier.COSMIC","Hallmark.COSMIC","Role.in.Cancer.COSMIC","Mutation.Types.COSMIC","Translocation.Partner.COSMIC","Is.Oncogene.oncoKB","Is.Tumor.Suppressor.Gene.oncoKB","OncoKB.Annotated.oncoKB","pubmed_invasion","pubmed_cancer","pubmed_growth","pubmed_migration","pubmed_prolifiration","PPI_count"
"3403","MET500","SRR4306628","SRR4306627","11",86,287,39,3.16904070748674,6.63661388036199,62,3.16904070748674,6.63661388036199,69456029,70830058,0.843123879574824,31,2,NA,NA,NA,NA,1374029,"ANO1","No_data","No_data","No_data","No_data",-0.19,-0.196,0.124,-0.91,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",3,110,6,17,43,2
"3404","MET500","SRR4306628","SRR4306627","11",86,287,39,3.16904070748674,6.63661388036199,62,3.16904070748674,6.63661388036199,69456029,70830058,0.843123879574824,31,2,NA,NA,NA,NA,1374029,"FADD","No_data","No_data","No_data","No_data",-0.298,-0.355,0.257,-1.971,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",7,641,88,18,127,10
"3405","MET500","SRR4306628","SRR4306627","11",86,287,39,3.16904070748674,6.63661388036199,62,3.16904070748674,6.63661388036199,69456029,70830058,0.843123879574824,31,2,NA,NA,NA,NA,1374029,"PPFIA1","No_data","No_data","No_data","No_data",-0.078,-0.083,0.153,-0.832,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",6,19,2,4,1,1
"3406","MET500","SRR4306628","SRR4306627","11",86,287,39,3.16904070748674,6.63661388036199,62,3.16904070748674,6.63661388036199,69456029,70830058,0.843123879574824,31,2,NA,NA,NA,NA,1374029,"CTTN","No_data","No_data","No_data","No_data",-0.274,-0.287,0.147,-1.287,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",4,73,5,26,16,16
"3407","MET500","SRR4306628","SRR4306627","11",86,287,39,3.16904070748674,6.63661388036199,62,3.16904070748674,6.63661388036199,69456029,70830058,0.843123879574824,31,2,NA,NA,NA,NA,1374029,"SHANK2","No_data","No_data","No_data","No_data",-0.859,-0.779,0.479,-1.831,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,17,2,2,7,0
"3408","MET500","SRR4307476","SRR4307475","11",104,238,12,2.93760483750217,10.3110402686083,87,2.93760483750217,NA,69456093,70544926,0.863218596477102,30,NA,NA,NA,NA,NA,1088833,"CCND1","No_data","No_data","No_data","No_data",-1.062,-1.18,0.816,-3.976,"1","Yes","oncogene, fusion","T","IGH, FSTL3","Yes","No","Yes",35,1853,201,106,709,61
"3409","MET500","SRR4307476","SRR4307475","11",104,238,12,2.93760483750217,10.3110402686083,87,2.93760483750217,NA,69456093,70544926,0.863218596477102,30,NA,NA,NA,NA,NA,1088833,"ORAOV1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,27,2,0,1,4
"3410","MET500","SRR4307476","SRR4307475","11",104,238,12,2.93760483750217,10.3110402686083,87,2.93760483750217,NA,69456093,70544926,0.863218596477102,30,NA,NA,NA,NA,NA,1088833,"FGF19","No_data","No_data","No_data","No_data",-0.125,-0.138,0.15,-1.616,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",3,176,18,4,42,22
"3411","MET500","SRR4307476","SRR4307475","11",104,238,12,2.93760483750217,10.3110402686083,87,2.93760483750217,NA,69456093,70544926,0.863218596477102,30,NA,NA,NA,NA,NA,1088833,"AP001888.1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3412","MET500","SRR4307476","SRR4307475","11",104,238,12,2.93760483750217,10.3110402686083,87,2.93760483750217,NA,69456093,70544926,0.863218596477102,30,NA,NA,NA,NA,NA,1088833,"FGF4","No_data","No_data","No_data","No_data",-0.025,-0.034,0.149,-1.059,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",2,100,16,13,44,33
"3413","MET500","SRR4307476","SRR4307475","11",104,238,12,2.93760483750217,10.3110402686083,87,2.93760483750217,NA,69456093,70544926,0.863218596477102,30,NA,NA,NA,NA,NA,1088833,"FGF3","No_data","No_data","No_data","No_data",-0.053,-0.06,0.126,-0.911,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",0,104,5,4,38,28
"3414","MET500","SRR4307476","SRR4307475","11",104,238,12,2.93760483750217,10.3110402686083,87,2.93760483750217,NA,69456093,70544926,0.863218596477102,30,NA,NA,NA,NA,NA,1088833,"ANO1","No_data","No_data","No_data","No_data",-0.19,-0.196,0.124,-0.91,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",3,110,6,17,43,2
"3415","MET500","SRR4307476","SRR4307475","11",104,238,12,2.93760483750217,10.3110402686083,87,2.93760483750217,NA,69456093,70544926,0.863218596477102,30,NA,NA,NA,NA,NA,1088833,"FADD","No_data","No_data","No_data","No_data",-0.298,-0.355,0.257,-1.971,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",7,641,88,18,127,10
"3416","MET500","SRR4307476","SRR4307475","11",104,238,12,2.93760483750217,10.3110402686083,87,2.93760483750217,NA,69456093,70544926,0.863218596477102,30,NA,NA,NA,NA,NA,1088833,"PPFIA1","No_data","No_data","No_data","No_data",-0.078,-0.083,0.153,-0.832,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",6,19,2,4,1,1
"3417","MET500","SRR4307476","SRR4307475","11",104,238,12,2.93760483750217,10.3110402686083,87,2.93760483750217,NA,69456093,70544926,0.863218596477102,30,NA,NA,NA,NA,NA,1088833,"CTTN","No_data","No_data","No_data","No_data",-0.274,-0.287,0.147,-1.287,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",4,73,5,26,16,16
"3418","MET500","SRR4307476","SRR4307475","11",104,238,12,2.93760483750217,10.3110402686083,87,2.93760483750217,NA,69456093,70544926,0.863218596477102,30,NA,NA,NA,NA,NA,1088833,"SHANK2","No_data","No_data","No_data","No_data",-0.859,-0.779,0.479,-1.831,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,17,2,2,7,0
"3419","METAPRISM","MP-0680-D01","MP-0680-D10","11",48,256,16,2.463,8.02,43,2.463,8.02,69589857,71201868,0.602,24,1,"DUP",1612012,"Amplification","HL_gain",1612011,"FGF4","No_data","No_data","No_data","No_data",-0.025,-0.034,0.149,-1.059,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",2,100,16,13,44,33
"3420","METAPRISM","MP-0680-D01","MP-0680-D10","11",48,256,16,2.463,8.02,43,2.463,8.02,69589857,71201868,0.602,24,1,"DUP",1612012,"Amplification","HL_gain",1612011,"FGF3","No_data","No_data","No_data","No_data",-0.053,-0.06,0.126,-0.911,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",0,104,5,4,38,28
"3421","METAPRISM","MP-0680-D01","MP-0680-D10","11",48,256,16,2.463,8.02,43,2.463,8.02,69589857,71201868,0.602,24,1,"DUP",1612012,"Amplification","HL_gain",1612011,"ANO1","No_data","No_data","No_data","No_data",-0.19,-0.196,0.124,-0.91,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",3,110,6,17,43,2
"3422","METAPRISM","MP-0680-D01","MP-0680-D10","11",48,256,16,2.463,8.02,43,2.463,8.02,69589857,71201868,0.602,24,1,"DUP",1612012,"Amplification","HL_gain",1612011,"FADD","No_data","No_data","No_data","No_data",-0.298,-0.355,0.257,-1.971,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",7,641,88,18,127,10
"3423","METAPRISM","MP-0680-D01","MP-0680-D10","11",48,256,16,2.463,8.02,43,2.463,8.02,69589857,71201868,0.602,24,1,"DUP",1612012,"Amplification","HL_gain",1612011,"PPFIA1","No_data","No_data","No_data","No_data",-0.078,-0.083,0.153,-0.832,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",6,19,2,4,1,1
"3424","METAPRISM","MP-0680-D01","MP-0680-D10","11",48,256,16,2.463,8.02,43,2.463,8.02,69589857,71201868,0.602,24,1,"DUP",1612012,"Amplification","HL_gain",1612011,"CTTN","No_data","No_data","No_data","No_data",-0.274,-0.287,0.147,-1.287,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",4,73,5,26,16,16
"3425","METAPRISM","MP-0680-D01","MP-0680-D10","11",48,256,16,2.463,8.02,43,2.463,8.02,69589857,71201868,0.602,24,1,"DUP",1612012,"Amplification","HL_gain",1612011,"SHANK2","No_data","No_data","No_data","No_data",-0.859,-0.779,0.479,-1.831,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,17,2,2,7,0
"3426","METAPRISM","MP-0680-D01","MP-0680-D10","11",48,256,16,2.463,8.02,43,2.463,8.02,69589857,71201868,0.602,24,1,"DUP",1612012,"Amplification","HL_gain",1612011,"DHCR7","No_data","No_data","No_data","No_data",-0.106,-0.116,0.117,-0.812,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,49,3,1,5,0
"3427","METAPRISM","MP-0680-D01","MP-0680-D10","11",48,256,16,2.463,8.02,43,2.463,8.02,69589857,71201868,0.602,24,1,"DUP",1612012,"Amplification","HL_gain",1612011,"NADSYN1","No_data","No_data","No_data","No_data",0.004,0,0.107,-0.757,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,11,0,1,1,0
"3428","METAPRISM","MP-0219-D02","MP-0219-D10","12",40,130,13,2.007,4.094,33,2.007,NA,69633419,70178674,0.244,31,NA,"DUP",545256,"Amplification","HL_gain",545255,"CPSF6","No_data","No_data","No_data","No_data",-0.877,-0.885,0.263,-2.232,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,9,2,2,3,7
"3429","METAPRISM","MP-0219-D02","MP-0219-D10","12",40,130,13,2.007,4.094,33,2.007,NA,69633419,70178674,0.244,31,NA,"DUP",545256,"Amplification","HL_gain",545255,"LYZ","No_data","No_data","No_data","No_data",-0.082,-0.085,0.109,-0.79,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,31,4,3,7,0
"3430","METAPRISM","MP-0219-D02","MP-0219-D10","12",40,130,13,2.007,4.094,33,2.007,NA,69633419,70178674,0.244,31,NA,"DUP",545256,"Amplification","HL_gain",545255,"YEATS4","No_data","No_data","No_data","No_data",-0.811,-0.808,0.239,-2.185,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,12,1,0,5,8
"3431","METAPRISM","MP-0219-D02","MP-0219-D10","12",40,130,13,2.007,4.094,33,2.007,NA,69633419,70178674,0.244,31,NA,"DUP",545256,"Amplification","HL_gain",545255,"FRS2","No_data","No_data","No_data","No_data",-0.208,-0.243,0.17,-1.255,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",3,67,14,12,30,26
"3432","METAPRISM","MP-0219-D02","MP-0219-D10","12",40,130,13,2.007,4.094,33,2.007,NA,69633419,70178674,0.244,31,NA,"DUP",545256,"Amplification","HL_gain",545255,"CCT2","No_data","No_data","No_data","No_data",-1.368,-1.377,0.284,-2.415,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,33,4,1,2,3
"3433","METAPRISM","MP-0219-D02","MP-0219-D10","12",40,130,13,2.007,4.094,33,2.007,NA,69633419,70178674,0.244,31,NA,"DUP",545256,"Amplification","HL_gain",545255,"LRRC10","No_data","No_data","No_data","No_data",-0.028,-0.029,0.112,-0.563,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3434","METAPRISM","MP-0219-D02","MP-0219-D10","12",40,130,13,2.007,4.094,33,2.007,NA,69633419,70178674,0.244,31,NA,"DUP",545256,"Amplification","HL_gain",545255,"BEST3","No_data","No_data","No_data","No_data",-0.095,-0.097,0.108,-1.046,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,0,0,0,0
"3435","METAPRISM","MP-0219-D02","MP-0219-D10","12",40,130,13,2.007,4.094,33,2.007,NA,69633419,70178674,0.244,31,NA,"DUP",545256,"Amplification","HL_gain",545255,"RAB3IP","No_data","No_data","No_data","No_data",-0.027,-0.028,0.1,-0.43,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,0,0,2,2
"3436","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"CPSF6","No_data","No_data","No_data","No_data",-0.877,-0.885,0.263,-2.232,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,9,2,2,3,7
"3437","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"LYZ","No_data","No_data","No_data","No_data",-0.082,-0.085,0.109,-0.79,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,31,4,3,7,0
"3438","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"YEATS4","No_data","No_data","No_data","No_data",-0.811,-0.808,0.239,-2.185,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,12,1,0,5,8
"3439","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"FRS2","No_data","No_data","No_data","No_data",-0.208,-0.243,0.17,-1.255,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",3,67,14,12,30,26
"3440","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"CCT2","No_data","No_data","No_data","No_data",-1.368,-1.377,0.284,-2.415,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,33,4,1,2,3
"3441","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"LRRC10","No_data","No_data","No_data","No_data",-0.028,-0.029,0.112,-0.563,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3442","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"BEST3","No_data","No_data","No_data","No_data",-0.095,-0.097,0.108,-1.046,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,0,0,0,0
"3443","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"RAB3IP","No_data","No_data","No_data","No_data",-0.027,-0.028,0.1,-0.43,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,0,0,2,2
"3444","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"AC025263.3","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3445","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"MYRFL","Yes","Ndt80/PhoG","No_data","No_data",-0.602,-0.614,0.301,-1.132,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3446","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"CNOT2","No_data","No_data","No_data","No_data",-0.39,-0.401,0.238,-1.843,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,12,1,1,1,1
"3447","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"KCNMB4","No_data","No_data","No_data","No_data",-0.04,-0.046,0.123,-0.838,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,1,0,2
"3448","METAPRISM","MP-0936-D01","MP-0936-D10","12",32,174,6,2.001,3.934,17,2.001,NA,69633469,71003584,0.3,25,NA,"DUP",1370116,"Amplification","HL_gain",1370115,"PTPRB","No_data","No_data","No_data","No_data",-0.009,-0.012,0.109,-0.391,"1","Yes","TSG","N, Mis, S, F","","No_data","No_data","No_data",3,20,1,2,6,2
"3449","METAPRISM","MP-0037-D01","MP-0037-D10","11",40,199,15,1.924,3.556,27,1.924,3.556,69924791,70506089,0.366,22,2,"DUP",581299,"Amplification","HL_gain",581298,"ANO1","No_data","No_data","No_data","No_data",-0.19,-0.196,0.124,-0.91,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",3,110,6,17,43,2
"3450","METAPRISM","MP-0037-D01","MP-0037-D10","11",40,199,15,1.924,3.556,27,1.924,3.556,69924791,70506089,0.366,22,2,"DUP",581299,"Amplification","HL_gain",581298,"FADD","No_data","No_data","No_data","No_data",-0.298,-0.355,0.257,-1.971,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",7,641,88,18,127,10
"3451","METAPRISM","MP-0037-D01","MP-0037-D10","11",40,199,15,1.924,3.556,27,1.924,3.556,69924791,70506089,0.366,22,2,"DUP",581299,"Amplification","HL_gain",581298,"PPFIA1","No_data","No_data","No_data","No_data",-0.078,-0.083,0.153,-0.832,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",6,19,2,4,1,1
"3452","METAPRISM","MP-0037-D01","MP-0037-D10","11",40,199,15,1.924,3.556,27,1.924,3.556,69924791,70506089,0.366,22,2,"DUP",581299,"Amplification","HL_gain",581298,"CTTN","No_data","No_data","No_data","No_data",-0.274,-0.287,0.147,-1.287,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",4,73,5,26,16,16
"3453","METAPRISM","MP-0037-D01","MP-0037-D10","11",40,199,15,1.924,3.556,27,1.924,3.556,69924791,70506089,0.366,22,2,"DUP",581299,"Amplification","HL_gain",581298,"SHANK2","No_data","No_data","No_data","No_data",-0.859,-0.779,0.479,-1.831,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,17,2,2,7,0
"3454","MET500","SRR4307194","SRR4307193","12",116,112,18,3.31996891909847,9.94485361037728,59,3.31503995417974,9.94485361037728,69962669,70671789,0.608120007209307,33,1,NA,NA,NA,NA,709120,"FRS2","No_data","No_data","No_data","No_data",-0.208,-0.243,0.17,-1.255,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",3,67,14,12,30,26
"3455","MET500","SRR4307194","SRR4307193","12",116,112,18,3.31996891909847,9.94485361037728,59,3.31503995417974,9.94485361037728,69962669,70671789,0.608120007209307,33,1,NA,NA,NA,NA,709120,"CCT2","No_data","No_data","No_data","No_data",-1.368,-1.377,0.284,-2.415,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,33,4,1,2,3
"3456","MET500","SRR4307194","SRR4307193","12",116,112,18,3.31996891909847,9.94485361037728,59,3.31503995417974,9.94485361037728,69962669,70671789,0.608120007209307,33,1,NA,NA,NA,NA,709120,"LRRC10","No_data","No_data","No_data","No_data",-0.028,-0.029,0.112,-0.563,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3457","MET500","SRR4307194","SRR4307193","12",116,112,18,3.31996891909847,9.94485361037728,59,3.31503995417974,9.94485361037728,69962669,70671789,0.608120007209307,33,1,NA,NA,NA,NA,709120,"BEST3","No_data","No_data","No_data","No_data",-0.095,-0.097,0.108,-1.046,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,0,0,0,0
"3458","MET500","SRR4307194","SRR4307193","12",116,112,18,3.31996891909847,9.94485361037728,59,3.31503995417974,9.94485361037728,69962669,70671789,0.608120007209307,33,1,NA,NA,NA,NA,709120,"RAB3IP","No_data","No_data","No_data","No_data",-0.027,-0.028,0.1,-0.43,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,0,0,2,2
"3459","MET500","SRR4307194","SRR4307193","12",116,112,18,3.31996891909847,9.94485361037728,59,3.31503995417974,9.94485361037728,69962669,70671789,0.608120007209307,33,1,NA,NA,NA,NA,709120,"AC025263.3","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3460","MET500","SRR4307194","SRR4307193","12",116,112,18,3.31996891909847,9.94485361037728,59,3.31503995417974,9.94485361037728,69962669,70671789,0.608120007209307,33,1,NA,NA,NA,NA,709120,"MYRFL","Yes","Ndt80/PhoG","No_data","No_data",-0.602,-0.614,0.301,-1.132,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3461","MET500","SRR4307194","SRR4307193","12",116,112,18,3.31996891909847,9.94485361037728,59,3.31503995417974,9.94485361037728,69962669,70671789,0.608120007209307,33,1,NA,NA,NA,NA,709120,"CNOT2","No_data","No_data","No_data","No_data",-0.39,-0.401,0.238,-1.843,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,12,1,1,1,1
"3462","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"FADD","No_data","No_data","No_data","No_data",-0.298,-0.355,0.257,-1.971,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",7,641,88,18,127,10
"3463","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"PPFIA1","No_data","No_data","No_data","No_data",-0.078,-0.083,0.153,-0.832,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",6,19,2,4,1,1
"3464","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"CTTN","No_data","No_data","No_data","No_data",-0.274,-0.287,0.147,-1.287,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",4,73,5,26,16,16
"3465","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"SHANK2","No_data","No_data","No_data","No_data",-0.859,-0.779,0.479,-1.831,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,17,2,2,7,0
"3466","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"DHCR7","No_data","No_data","No_data","No_data",-0.106,-0.116,0.117,-0.812,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,49,3,1,5,0
"3467","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"NADSYN1","No_data","No_data","No_data","No_data",0.004,0,0.107,-0.757,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,11,0,1,1,0
"3468","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"KRTAP5-7","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,1,0
"3469","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"KRTAP5-8","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3470","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"KRTAP5-9","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3471","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"KRTAP5-10","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3472","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"KRTAP5-11","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3473","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"AP000867.1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3474","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"FAM86C1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"3475","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"DEFB108B","No_data","No_data","No_data","No_data",0.093,0.1,0.259,-0.875,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3476","MET500","SRR4307324","SRR4307323","11",75,292,42,1.6818238938694,2.35878226174973,70,1.6818238938694,2.35878226174973,68480821,71625472,0.533051165072423,28,2,NA,NA,NA,NA,1576104,"RP11-849H4.2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
